Date,Country,City,Specie,count,min,max,median,variance
2019-09-27,KG,Bishkek,pm25,24,59.0,158.0,89.0,5078.19
2019-09-27,KG,Bishkek,pressure,24,1006.9,1018.2,1009.0,77.23
2019-09-27,KG,Bishkek,dew,21,4.0,10.5,7.5,40.98
2019-09-27,KG,Bishkek,wind-speed,24,0.1,2.5,1.5,6.78
2019-09-27,KG,Bishkek,wind-gust,20,0.2,5.2,1.6,28.0
2019-09-27,KG,Bishkek,humidity,24,20.0,88.0,69.5,8251.9
2019-09-28,KG,Bishkek,pm25,24,63.0,152.0,91.0,3690.42
2019-09-28,KG,Bishkek,wind-speed,24,0.1,5.6,2.0,25.82
2019-09-28,KG,Bishkek,dew,22,5.0,10.0,7.5,13.1
2019-09-28,KG,Bishkek,pressure,24,1009.0,1017.7,1015.9,116.78
2019-09-28,KG,Bishkek,humidity,24,26.5,84.0,48.2,4262.72
2019-09-28,KG,Bishkek,wind-gust,19,0.1,11.8,1.7,91.24
2019-09-28,KG,Bishkek,temperature,24,10.4,27.0,19.0,326.74
2019-09-29,KG,Bishkek,pressure,24,1005.0,1013.0,1009.0,46.5
2019-09-29,KG,Bishkek,pm25,24,61.0,142.0,80.0,2963.48
2019-09-29,KG,Bishkek,wind-speed,24,0.5,7.2,2.5,28.21
2019-09-29,KG,Bishkek,dew,24,5.0,8.0,7.0,7.17
2019-09-29,KG,Bishkek,humidity,24,29.0,84.0,51.0,3639.85
2019-09-29,KG,Bishkek,wind-gust,23,0.5,7.1,4.6,46.26
2019-09-29,KG,Bishkek,temperature,24,9.0,26.0,16.5,321.59
2019-09-30,KG,Bishkek,temperature,24,7.5,16.2,12.5,81.56
2019-09-30,KG,Bishkek,humidity,24,54.0,84.0,72.1,696.03
2019-09-30,KG,Bishkek,pm25,24,59.0,109.0,85.0,2621.74
2019-09-30,KG,Bishkek,pm25,24,59.0,109.0,85.0,2621.74
2019-09-30,KG,Bishkek,temperature,24,7.5,16.2,12.5,81.56
2019-09-30,KG,Bishkek,pressure,24,1013.0,1026.7,1019.0,179.28
2019-09-30,KG,Bishkek,humidity,24,54.0,84.0,72.1,696.03
2019-09-30,KG,Bishkek,wind-speed,24,0.1,7.7,1.5,26.31
2019-09-30,KG,Bishkek,wind-gust,22,0.1,6.8,1.5,47.49
2019-09-30,KG,Bishkek,dew,19,3.5,10.0,8.5,43.95
2019-09-30,KG,Bishkek,pressure,24,1013.0,1026.7,1019.0,179.28
2019-09-30,KG,Bishkek,dew,19,3.5,10.0,8.5,43.95
2019-09-30,KG,Bishkek,wind-gust,22,0.1,6.8,1.5,47.49
2019-09-30,KG,Bishkek,wind-speed,24,0.1,7.7,1.5,26.31
2019-10-01,KG,Bishkek,wind-speed,24,0.1,3.0,2.0,7.89
2019-10-01,KG,Bishkek,wind-gust,22,0.1,5.7,1.6,26.72
2019-10-01,KG,Bishkek,dew,20,2.0,9.5,7.0,54.18
2019-10-01,KG,Bishkek,wind-gust,22,0.1,5.7,1.6,26.72
2019-10-01,KG,Bishkek,pm25,24,65.0,87.0,76.0,400.71
2019-10-01,KG,Bishkek,humidity,24,61.5,88.0,68.5,1087.66
2019-10-01,KG,Bishkek,pressure,24,1017.0,1022.7,1020.0,23.38
2019-10-01,KG,Bishkek,wind-speed,24,0.1,3.0,2.0,7.89
2019-10-01,KG,Bishkek,temperature,24,8.0,14.8,13.3,37.32
2019-10-01,KG,Bishkek,pm25,24,65.0,87.0,76.0,400.71
2019-10-01,KG,Bishkek,humidity,24,61.5,88.0,68.5,1087.66
2019-10-01,KG,Bishkek,dew,20,2.0,9.5,7.0,54.18
2019-10-01,KG,Bishkek,temperature,24,8.0,14.8,13.3,37.32
2019-10-01,KG,Bishkek,pressure,24,1017.0,1022.7,1020.0,23.38
2019-10-02,KG,Bishkek,wind-speed,24,0.1,3.6,1.5,8.8
2019-10-02,KG,Bishkek,wind-speed,24,0.1,3.6,1.5,8.8
2019-10-02,KG,Bishkek,temperature,24,7.5,27.4,18.0,361.27
2019-10-02,KG,Bishkek,humidity,24,43.5,87.0,74.6,2080.67
2019-10-02,KG,Bishkek,wind-gust,22,0.6,6.0,3.0,28.26
2019-10-02,KG,Bishkek,pressure,24,1009.0,1021.5,1012.3,263.13
2019-10-02,KG,Bishkek,pm25,24,34.0,99.0,74.0,2204.93
2019-10-02,KG,Bishkek,pressure,24,1009.0,1021.5,1012.3,263.13
2019-10-02,KG,Bishkek,wind-gust,22,0.6,6.0,3.0,28.26
2019-10-02,KG,Bishkek,pm25,24,34.0,99.0,74.0,2204.93
2019-10-02,KG,Bishkek,dew,24,-2.0,7.5,5.0,95.5
2019-10-02,KG,Bishkek,dew,24,-2.0,7.5,5.0,95.5
2019-10-02,KG,Bishkek,temperature,24,7.5,27.4,18.0,361.27
2019-10-02,KG,Bishkek,humidity,24,43.5,87.0,74.6,2080.67
2019-10-03,KG,Bishkek,dew,24,1.0,6.5,3.0,23.68
2019-10-03,KG,Bishkek,pm25,24,57.0,112.0,72.0,2240.85
2019-10-03,KG,Bishkek,temperature,24,5.4,22.0,9.8,341.45
2019-10-03,KG,Bishkek,humidity,24,25.0,90.0,76.0,6386.69
2019-10-03,KG,Bishkek,pressure,24,1010.5,1020.0,1019.0,63.17
2019-10-03,KG,Bishkek,wind-gust,21,0.5,9.4,2.3,36.84
2019-10-03,KG,Bishkek,wind-speed,24,0.2,2.0,1.0,2.31
2019-10-03,KG,Bishkek,wind-speed,24,0.2,2.0,1.0,2.31
2019-10-03,KG,Bishkek,temperature,24,5.4,22.0,9.8,341.45
2019-10-03,KG,Bishkek,pm25,24,57.0,112.0,72.0,2240.85
2019-10-03,KG,Bishkek,wind-gust,21,0.5,9.4,2.3,36.84
2019-10-03,KG,Bishkek,pressure,24,1010.5,1020.0,1019.0,63.17
2019-10-03,KG,Bishkek,dew,24,1.0,6.5,3.0,23.68
2019-10-03,KG,Bishkek,humidity,24,25.0,90.0,76.0,6386.69
2019-10-04,KG,Bishkek,wind-speed,24,0.5,3.0,1.5,4.89
2019-10-04,KG,Bishkek,wind-gust,23,0.3,14.4,8.0,119.8
2019-10-04,KG,Bishkek,temperature,24,6.0,21.5,12.0,311.29
2019-10-04,KG,Bishkek,pm25,24,59.0,109.0,76.0,2587.75
2019-10-04,KG,Bishkek,wind-gust,23,0.3,14.4,8.0,119.8
2019-10-04,KG,Bishkek,dew,23,3.0,7.0,5.0,8.78
2019-10-04,KG,Bishkek,dew,23,3.0,7.0,5.0,8.78
2019-10-04,KG,Bishkek,pressure,24,1017.0,1019.0,1018.0,3.8
2019-10-04,KG,Bishkek,wind-speed,24,0.5,3.0,1.5,4.89
2019-10-04,KG,Bishkek,pressure,24,1017.0,1019.0,1018.0,3.8
2019-10-04,KG,Bishkek,humidity,24,29.0,93.0,62.0,5139.2
2019-10-04,KG,Bishkek,temperature,24,6.0,21.5,12.0,311.29
2019-10-04,KG,Bishkek,humidity,24,29.0,93.0,62.0,5139.2
2019-10-04,KG,Bishkek,pm25,24,59.0,109.0,76.0,2587.75
2019-10-05,KG,Bishkek,humidity,24,36.0,93.0,59.0,4159.13
2019-10-05,KG,Bishkek,wind-speed,24,0.5,6.6,2.5,29.87
2019-10-05,KG,Bishkek,wind-gust,18,0.1,12.4,2.8,150.55
2019-10-05,KG,Bishkek,dew,24,3.0,7.5,5.5,12.97
2019-10-05,KG,Bishkek,humidity,24,36.0,93.0,59.0,4159.13
2019-10-05,KG,Bishkek,pm25,24,65.0,147.0,89.0,3911.52
2019-10-05,KG,Bishkek,temperature,24,6.5,21.0,11.5,240.32
2019-10-05,KG,Bishkek,wind-gust,18,0.1,12.4,2.8,150.55
2019-10-05,KG,Bishkek,pressure,24,1015.0,1018.0,1016.0,7.46
2019-10-05,KG,Bishkek,temperature,24,6.5,21.0,11.5,240.32
2019-10-05,KG,Bishkek,pressure,24,1015.0,1018.0,1016.0,7.46
2019-10-05,KG,Bishkek,dew,24,3.0,7.5,5.5,12.97
2019-10-05,KG,Bishkek,wind-speed,24,0.5,6.6,2.5,29.87
2019-10-05,KG,Bishkek,pm25,24,65.0,147.0,89.0,3911.52
2019-10-06,KG,Bishkek,wind-speed,24,0.3,6.1,2.0,20.45
2019-10-06,KG,Bishkek,dew,24,4.5,7.5,6.0,8.26
2019-10-06,KG,Bishkek,wind-gust,18,0.2,10.1,4.2,81.29
2019-10-06,KG,Bishkek,dew,24,4.5,7.5,6.0,8.26
2019-10-06,KG,Bishkek,wind-gust,18,0.2,10.1,4.2,81.29
2019-10-06,KG,Bishkek,pressure,24,1017.0,1026.8,1024.4,42.86
2019-10-06,KG,Bishkek,humidity,24,51.1,87.0,79.4,1266.4
2019-10-06,KG,Bishkek,temperature,24,0.7,15.7,6.7,209.54
2019-10-06,KG,Bishkek,pm25,24,82.0,144.0,89.0,2543.48
2019-10-06,KG,Bishkek,humidity,24,51.1,87.0,79.4,1266.4
2019-10-06,KG,Bishkek,temperature,24,0.7,15.7,6.7,209.54
2019-10-06,KG,Bishkek,wind-speed,24,0.3,6.1,2.0,20.45
2019-10-06,KG,Bishkek,pm25,24,82.0,144.0,89.0,2543.48
2019-10-06,KG,Bishkek,pressure,24,1017.0,1026.8,1024.4,42.86
2019-10-07,KG,Bishkek,pressure,24,1016.6,1020.6,1018.2,19.08
2019-10-07,KG,Bishkek,dew,21,4.0,8.0,7.0,23.82
2019-10-07,KG,Bishkek,humidity,24,79.5,89.0,86.6,85.98
2019-10-07,KG,Bishkek,wind-speed,24,0.1,4.5,1.2,12.83
2019-10-07,KG,Bishkek,temperature,24,11.8,17.2,15.3,31.72
2019-10-07,KG,Bishkek,wind-gust,24,0.2,7.5,2.8,38.49
2019-10-07,KG,Bishkek,pm25,24,70.0,119.0,82.0,1288.41
2019-10-08,KG,Bishkek,humidity,24,59.0,89.0,89.0,892.49
2019-10-08,KG,Bishkek,temperature,24,8.8,15.5,10.7,29.2
2019-10-08,KG,Bishkek,pressure,24,1017.5,1024.9,1021.0,62.55
2019-10-08,KG,Bishkek,wind-speed,24,0.1,7.2,1.8,29.75
2019-10-08,KG,Bishkek,pm25,24,55.0,102.0,74.0,1450.42
2019-10-08,KG,Bishkek,wind-gust,19,0.1,5.3,1.5,34.83
2019-10-08,KG,Bishkek,dew,24,4.5,9.5,7.5,19.13
2019-10-09,KG,Bishkek,pm25,21,55.0,102.0,63.0,1390.9
2019-10-09,KG,Bishkek,pressure,24,1023.6,1026.8,1024.8,10.98
2019-10-09,KG,Bishkek,dew,21,6.0,10.0,8.0,19.39
2019-10-09,KG,Bishkek,temperature,24,5.0,16.0,8.4,114.33
2019-10-09,KG,Bishkek,humidity,24,57.8,84.3,78.5,748.3
2019-10-09,KG,Bishkek,wind-speed,24,0.1,3.6,1.4,12.44
2019-10-09,KG,Bishkek,wind-gust,19,0.1,7.7,2.0,32.48
2019-10-10,KG,Bishkek,wind-speed,18,0.2,3.0,1.5,9.49
2019-10-10,KG,Bishkek,wind-gust,17,0.1,5.4,1.6,30.15
2019-10-10,KG,Bishkek,pressure,24,1024.9,1026.0,1025.5,1.11
2019-10-10,KG,Bishkek,humidity,24,48.6,84.2,71.6,1044.33
2019-10-10,KG,Bishkek,pm25,24,53.0,159.0,70.0,5349.49
2019-10-10,KG,Bishkek,temperature,24,7.4,15.7,8.8,69.28
2019-10-10,KG,Bishkek,dew,13,2.0,7.0,4.5,19.74
2019-10-11,KG,Bishkek,wind-gust,18,0.1,5.5,0.8,36.1
2019-10-11,KG,Bishkek,wind-speed,9,0.6,2.2,1.1,2.84
2019-10-11,KG,Bishkek,pressure,24,1021.1,1024.4,1023.3,7.48
2019-10-11,KG,Bishkek,pm25,8,53.0,70.0,63.0,342.14
2019-10-11,KG,Bishkek,humidity,24,38.6,87.8,64.3,3146.66
2019-10-11,KG,Bishkek,temperature,24,2.0,16.8,10.5,235.13
2019-10-12,KG,Bishkek,pressure,24,1012.5,1020.5,1016.0,64.41
2019-10-12,KG,Bishkek,wind-gust,15,0.1,4.4,1.6,18.3
2019-10-12,KG,Bishkek,temperature,24,4.0,16.3,11.2,158.06
2019-10-12,KG,Bishkek,pm25,20,57.0,114.0,70.0,2488.32
2019-10-12,KG,Bishkek,humidity,24,39.3,86.2,66.0,2049.0
2019-10-12,KG,Bishkek,wind-speed,11,0.2,2.0,1.0,2.71
2019-10-13,KG,Bishkek,wind-gust,22,0.1,9.2,3.0,63.76
2019-10-13,KG,Bishkek,temperature,24,3.6,17.2,9.4,160.72
2019-10-13,KG,Bishkek,pressure,24,1011.7,1018.1,1015.9,47.26
2019-10-13,KG,Bishkek,humidity,24,53.0,88.0,84.6,1207.28
2019-10-13,KG,Bishkek,pm25,24,38.0,147.0,57.0,11111.1
2019-10-13,KG,Bishkek,wind-speed,17,0.2,5.4,1.8,23.72
2019-10-14,KG,Bishkek,pressure,24,1010.9,1015.6,1013.0,13.69
2019-10-14,KG,Bishkek,wind-speed,14,0.1,3.1,1.3,11.12
2019-10-14,KG,Bishkek,humidity,24,39.5,88.0,70.2,2332.87
2019-10-14,KG,Bishkek,wind-gust,17,0.1,7.3,2.6,52.06
2019-10-14,KG,Bishkek,temperature,24,3.0,18.8,8.1,276.16
2019-10-14,KG,Bishkek,pm25,24,38.0,109.0,65.0,3439.71
2019-10-15,KG,Bishkek,dew,5,5.0,7.5,6.0,8.0
2019-10-15,KG,Bishkek,temperature,24,1.7,18.5,7.2,205.67
2019-10-15,KG,Bishkek,pm25,24,38.0,122.0,57.0,2976.5
2019-10-15,KG,Bishkek,humidity,24,39.5,87.0,77.1,1489.22
2019-10-15,KG,Bishkek,wind-speed,18,0.2,8.0,2.3,44.56
2019-10-15,KG,Bishkek,wind-gust,20,0.1,11.8,4.5,115.21
2019-10-15,KG,Bishkek,pressure,24,1010.3,1029.0,1017.1,338.55
2019-10-16,KG,Bishkek,temperature,24,4.0,22.0,9.6,378.95
2019-10-16,KG,Bishkek,wind-speed,24,0.1,3.6,1.5,8.87
2019-10-16,KG,Bishkek,dew,24,1.0,5.5,3.5,13.97
2019-10-16,KG,Bishkek,humidity,24,24.0,84.0,62.6,3788.97
2019-10-16,KG,Bishkek,wind-gust,18,0.1,14.2,2.4,237.41
2019-10-16,KG,Bishkek,pressure,24,1014.7,1026.0,1016.6,79.0
2019-10-16,KG,Bishkek,pm25,24,46.0,119.0,61.0,2310.65
2019-10-17,KG,Bishkek,pm25,24,53.0,76.0,61.0,441.09
2019-10-17,KG,Bishkek,temperature,24,6.3,19.5,10.5,190.41
2019-10-17,KG,Bishkek,wind-gust,24,3.4,17.7,12.3,105.06
2019-10-17,KG,Bishkek,dew,24,2.5,8.0,5.5,23.41
2019-10-17,KG,Bishkek,wind-speed,24,2.0,8.0,4.8,33.47
2019-10-17,KG,Bishkek,pressure,24,988.7,1027.5,1004.2,2075.2
2019-10-17,KG,Bishkek,humidity,24,38.0,89.0,82.6,3784.03
2019-10-18,KG,Bishkek,wind-speed,24,1.0,10.5,2.0,152.81
2019-10-18,KG,Bishkek,temperature,24,5.5,16.0,7.1,144.97
2019-10-18,KG,Bishkek,humidity,24,46.0,87.0,84.0,2520.44
2019-10-18,KG,Bishkek,pressure,24,988.8,1028.0,1001.0,2565.05
2019-10-18,KG,Bishkek,dew,23,2.0,5.5,4.5,6.69
2019-10-18,KG,Bishkek,pm25,24,46.0,147.0,68.0,8732.39
2019-10-18,KG,Bishkek,wind-gust,24,9.6,19.6,14.8,68.28
2019-10-19,KG,Bishkek,wind-speed,24,0.1,7.6,1.5,56.3
2019-10-19,KG,Bishkek,humidity,24,31.5,86.0,79.2,3709.88
2019-10-19,KG,Bishkek,temperature,24,3.8,19.0,5.5,333.71
2019-10-19,KG,Bishkek,wind-gust,24,0.6,13.6,4.0,200.25
2019-10-19,KG,Bishkek,pressure,24,1010.2,1025.0,1014.4,153.49
2019-10-19,KG,Bishkek,dew,24,1.0,5.0,3.0,11.23
2019-10-19,KG,Bishkek,pm25,24,55.0,155.0,89.0,8985.49
2019-10-20,KG,Bishkek,pm25,24,42.0,166.0,63.0,9694.62
2019-10-20,KG,Bishkek,wind-speed,24,0.2,4.1,2.0,10.0
2019-10-20,KG,Bishkek,humidity,24,23.0,87.8,61.5,5779.9
2019-10-20,KG,Bishkek,temperature,24,0.6,21.0,10.0,498.87
2019-10-20,KG,Bishkek,pressure,24,1014.2,1020.0,1015.1,50.78
2019-10-20,KG,Bishkek,wind-gust,11,0.2,6.2,1.5,34.04
2019-10-20,KG,Bishkek,dew,24,-0.5,4.5,2.0,20.8
2019-10-21,KG,Bishkek,wind-gust,15,0.2,3.8,1.0,13.82
2019-10-21,KG,Bishkek,wind-speed,24,0.2,3.6,1.5,7.87
2019-10-21,KG,Bishkek,dew,24,-3.0,4.0,0.0,43.36
2019-10-21,KG,Bishkek,pressure,24,1014.4,1024.0,1016.4,165.23
2019-10-21,KG,Bishkek,temperature,24,3.5,16.5,7.7,159.43
2019-10-21,KG,Bishkek,pm25,24,59.0,151.0,80.0,4373.84
2019-10-21,KG,Bishkek,humidity,24,26.0,89.0,74.5,5587.12
2019-10-22,KG,Bishkek,humidity,24,29.5,88.3,76.0,4128.77
2019-10-22,KG,Bishkek,wind-speed,24,0.3,7.0,1.5,41.23
2019-10-22,KG,Bishkek,dew,24,-4.0,0.0,-1.0,12.1
2019-10-22,KG,Bishkek,pm25,24,63.0,165.0,97.0,9171.14
2019-10-22,KG,Bishkek,temperature,24,3.0,15.0,10.4,116.29
2019-10-22,KG,Bishkek,wind-gust,20,0.2,12.0,7.8,138.03
2019-10-22,KG,Bishkek,pressure,24,1016.5,1024.0,1018.0,83.34
2019-10-23,KG,Bishkek,humidity,24,27.0,89.0,83.0,6159.86
2019-10-23,KG,Bishkek,pm25,24,57.0,158.0,82.0,10142.2
2019-10-23,KG,Bishkek,dew,24,-2.5,1.0,-1.0,11.73
2019-10-23,KG,Bishkek,temperature,24,2.5,17.0,11.1,161.94
2019-10-23,KG,Bishkek,wind-speed,24,0.2,6.4,2.0,23.81
2019-10-23,KG,Bishkek,wind-gust,24,0.1,13.0,4.6,139.86
2019-10-23,KG,Bishkek,pressure,24,1007.9,1023.0,1010.9,475.2
2019-10-24,KG,Bishkek,wind-gust,15,0.3,10.2,4.4,125.63
2019-10-24,KG,Bishkek,pm25,24,57.0,155.0,93.0,8380.0
2019-10-24,KG,Bishkek,temperature,24,3.0,17.0,6.0,219.04
2019-10-24,KG,Bishkek,wind-speed,24,0.5,3.0,2.0,4.36
2019-10-24,KG,Bishkek,pressure,24,1012.3,1025.0,1020.0,162.02
2019-10-24,KG,Bishkek,dew,24,-2.0,0.5,-1.0,5.36
2019-10-24,KG,Bishkek,humidity,24,28.0,79.4,65.0,2812.84
2019-10-25,KG,Bishkek,pressure,24,1019.9,1025.0,1024.0,23.14
2019-10-25,KG,Bishkek,wind-speed,24,0.2,2.5,1.0,4.67
2019-10-25,KG,Bishkek,temperature,24,2.5,18.4,8.7,219.64
2019-10-25,KG,Bishkek,humidity,24,25.0,82.6,67.5,4485.63
2019-10-25,KG,Bishkek,wind-gust,20,0.2,6.0,1.0,37.0
2019-10-25,KG,Bishkek,dew,24,-4.0,2.5,-1.0,29.34
2019-10-25,KG,Bishkek,pm25,24,65.0,164.0,91.0,11811.2
2019-10-26,KG,Bishkek,dew,23,-3.5,-0.5,-1.5,7.15
2019-10-26,KG,Bishkek,pressure,24,1019.8,1023.0,1020.6,17.52
2019-10-26,KG,Bishkek,humidity,24,21.0,88.0,69.5,5546.65
2019-10-26,KG,Bishkek,wind-gust,21,0.1,5.5,1.5,28.02
2019-10-26,KG,Bishkek,pm25,24,55.0,164.0,87.0,10452.4
2019-10-26,KG,Bishkek,wind-speed,24,0.3,3.6,1.5,9.43
2019-10-26,KG,Bishkek,temperature,24,4.5,19.0,7.2,210.85
2019-10-27,KG,Bishkek,pm25,24,59.0,165.0,93.0,11505.2
2019-10-27,KG,Bishkek,humidity,24,20.5,85.6,67.0,4115.14
2019-10-27,KG,Bishkek,pressure,24,1017.0,1023.0,1019.8,31.93
2019-10-27,KG,Bishkek,wind-gust,21,0.5,17.2,9.7,284.43
2019-10-27,KG,Bishkek,wind-speed,24,0.1,7.5,2.5,34.56
2019-10-27,KG,Bishkek,dew,21,-5.5,0.5,-1.0,26.9
2019-10-27,KG,Bishkek,temperature,24,4.5,19.5,7.6,211.24
2019-10-28,KG,Bishkek,temperature,24,5.0,18.0,9.5,137.12
2019-10-28,KG,Bishkek,dew,24,-1.0,2.5,1.5,9.57
2019-10-28,KG,Bishkek,humidity,24,27.0,89.0,77.5,5386.34
2019-10-28,KG,Bishkek,pm25,24,74.0,165.0,95.0,7857.32
2019-10-28,KG,Bishkek,wind-gust,24,0.1,13.8,5.5,155.86
2019-10-28,KG,Bishkek,wind-speed,24,0.2,5.8,2.0,25.9
2019-10-28,KG,Bishkek,pressure,24,1006.6,1026.0,1014.5,514.26
2019-10-29,KG,Bishkek,dew,22,-1.0,2.5,0.5,6.54
2019-10-29,KG,Bishkek,wind-speed,24,0.6,4.1,2.5,11.72
2019-10-29,KG,Bishkek,pressure,24,1017.0,1025.0,1021.3,79.34
2019-10-29,KG,Bishkek,humidity,24,22.0,88.0,75.5,5757.02
2019-10-29,KG,Bishkek,temperature,24,6.5,21.0,9.4,194.03
2019-10-29,KG,Bishkek,pm25,24,70.0,129.0,95.0,3056.5
2019-10-29,KG,Bishkek,wind-gust,24,0.6,8.4,4.2,49.91
2019-10-30,KG,Bishkek,humidity,24,16.0,89.0,65.0,8034.49
2019-10-30,KG,Bishkek,wind-gust,16,0.1,6.8,2.0,37.16
2019-10-30,KG,Bishkek,pressure,24,1012.0,1023.6,1017.0,239.58
2019-10-30,KG,Bishkek,pm25,24,65.0,149.0,82.0,4279.84
2019-10-30,KG,Bishkek,wind-speed,24,0.5,4.6,2.5,18.52
2019-10-30,KG,Bishkek,temperature,24,7.0,24.0,12.7,222.72
2019-10-30,KG,Bishkek,dew,22,-4.0,1.0,0.0,22.62
2019-10-31,KG,Bishkek,wind-gust,24,1.0,8.6,5.5,35.14
2019-10-31,KG,Bishkek,temperature,24,9.0,22.0,13.6,124.98
2019-10-31,KG,Bishkek,humidity,24,24.0,89.0,70.0,5638.66
2019-10-31,KG,Bishkek,wind-speed,24,0.5,5.6,2.0,14.6
2019-10-31,KG,Bishkek,pressure,24,1012.3,1020.9,1016.0,49.62
2019-10-31,KG,Bishkek,pm25,24,65.0,155.0,85.0,5347.75
2019-10-31,KG,Bishkek,dew,23,0.5,5.0,2.5,18.85
2019-11-01,KG,Bishkek,dew,22,4.0,6.0,5.0,4.36
2019-11-01,KG,Bishkek,pressure,24,993.8,1017.0,1001.1,1031.99
2019-11-01,KG,Bishkek,wind-speed,24,1.0,8.0,5.1,30.96
2019-11-01,KG,Bishkek,pm25,24,74.0,154.0,89.0,4756.79
2019-11-01,KG,Bishkek,humidity,24,40.5,89.0,78.0,3700.17
2019-11-01,KG,Bishkek,temperature,24,8.0,19.1,17.0,163.63
2019-11-01,KG,Bishkek,wind-gust,24,6.1,21.6,11.6,124.86
2019-11-02,KG,Bishkek,temperature,24,2.2,13.0,3.9,129.36
2019-11-02,KG,Bishkek,wind-speed,24,0.2,8.8,1.5,65.72
2019-11-02,KG,Bishkek,humidity,24,60.5,100.0,73.3,1987.4
2019-11-02,KG,Bishkek,pressure,24,1017.0,1025.0,1020.5,69.25
2019-11-02,KG,Bishkek,dew,14,4.5,8.0,7.5,12.49
2019-11-02,KG,Bishkek,wind-gust,22,0.2,15.0,4.2,216.9
2019-11-02,KG,Bishkek,pm25,24,68.0,151.0,87.0,3583.46
2019-11-03,KG,Bishkek,pm25,24,50.0,199.0,87.0,20879.9
2019-11-03,KG,Bishkek,pressure,24,1013.2,1022.5,1017.0,71.19
2019-11-03,KG,Bishkek,temperature,24,-0.6,15.0,6.1,245.35
2019-11-03,KG,Bishkek,wind-speed,23,0.1,5.0,1.0,13.25
2019-11-03,KG,Bishkek,wind-gust,17,0.2,10.4,2.1,118.52
2019-11-03,KG,Bishkek,dew,24,3.0,9.0,7.0,38.44
2019-11-03,KG,Bishkek,humidity,24,59.7,100.0,79.5,1761.02
2019-11-04,KG,Bishkek,wind-gust,16,0.2,10.8,5.0,103.8
2019-11-04,KG,Bishkek,pressure,24,1016.0,1026.0,1020.9,110.95
2019-11-04,KG,Bishkek,temperature,24,-2.3,10.5,2.5,137.63
2019-11-04,KG,Bishkek,wind-speed,24,0.1,9.2,3.0,59.37
2019-11-04,KG,Bishkek,dew,24,0.0,8.5,3.0,41.5
2019-11-04,KG,Bishkek,pm25,24,42.0,87.0,63.0,1173.46
2019-11-04,KG,Bishkek,humidity,24,55.6,100.0,77.8,1690.06
2019-11-05,KG,Bishkek,humidity,24,53.0,96.5,65.0,1468.48
2019-11-05,KG,Bishkek,dew,23,-1.5,1.0,0.0,5.66
2019-11-05,KG,Bishkek,temperature,24,1.0,10.6,7.2,47.08
2019-11-05,KG,Bishkek,wind-speed,24,0.5,5.4,2.0,23.65
2019-11-05,KG,Bishkek,pm25,24,53.0,99.0,65.0,1932.97
2019-11-05,KG,Bishkek,wind-gust,24,1.0,9.8,4.6,62.56
2019-11-05,KG,Bishkek,pressure,24,1016.6,1026.0,1020.4,42.76
2019-11-06,KG,Bishkek,humidity,24,60.8,96.0,86.0,782.89
2019-11-06,KG,Bishkek,pm25,24,70.0,170.0,149.0,8077.97
2019-11-06,KG,Bishkek,pressure,24,1016.2,1030.0,1029.0,142.61
2019-11-06,KG,Bishkek,wind-gust,23,0.3,12.0,4.0,121.32
2019-11-06,KG,Bishkek,wind-speed,24,0.5,2.5,2.0,4.49
2019-11-06,KG,Bishkek,temperature,24,-1.0,11.5,0.0,100.21
2019-11-06,KG,Bishkek,dew,15,-2.0,-1.0,-1.5,2.14
2019-11-07,KG,Bishkek,pressure,24,1020.6,1030.0,1023.7,105.96
2019-11-07,KG,Bishkek,pm25,24,95.0,197.0,159.0,6388.68
2019-11-07,KG,Bishkek,temperature,24,-1.8,7.5,3.1,72.09
2019-11-07,KG,Bishkek,wind-gust,14,0.1,9.8,2.1,70.01
2019-11-07,KG,Bishkek,wind-speed,24,0.2,2.1,1.0,3.51
2019-11-07,KG,Bishkek,humidity,24,39.8,96.0,63.0,2246.52
2019-11-07,KG,Bishkek,dew,20,-3.0,0.5,0.0,10.76
2019-11-08,KG,Bishkek,temperature,24,-6.1,13.0,0.3,341.42
2019-11-08,KG,Bishkek,wind-speed,24,0.5,4.8,1.6,10.74
2019-11-08,KG,Bishkek,pressure,24,1013.9,1028.0,1015.3,411.87
2019-11-08,KG,Bishkek,wind-gust,24,2.0,12.2,5.5,77.25
2019-11-08,KG,Bishkek,dew,24,-2.5,2.0,0.0,23.33
2019-11-08,KG,Bishkek,humidity,24,45.0,93.0,85.0,2448.2
2019-11-08,KG,Bishkek,pm25,24,55.0,179.0,129.0,18294.7
2019-11-09,KG,Bishkek,humidity,24,54.0,96.5,76.2,2026.05
2019-11-09,KG,Bishkek,pressure,24,1018.1,1028.0,1022.6,65.89
2019-11-09,KG,Bishkek,pm25,24,87.0,229.0,134.0,17366.9
2019-11-09,KG,Bishkek,temperature,24,-9.2,12.5,-3.7,545.51
2019-11-09,KG,Bishkek,dew,23,-2.5,3.5,2.0,42.49
2019-11-09,KG,Bishkek,wind-speed,24,0.2,6.0,1.5,22.59
2019-11-09,KG,Bishkek,wind-gust,15,0.8,14.8,4.8,158.94
2019-11-10,KG,Bishkek,wind-gust,21,0.1,12.3,2.3,110.67
2019-11-10,KG,Bishkek,pressure,24,1021.5,1031.0,1022.0,87.06
2019-11-10,KG,Bishkek,temperature,24,-1.0,12.0,4.0,207.23
2019-11-10,KG,Bishkek,dew,24,-1.5,4.0,0.0,15.63
